gt_L_r,gt_L_g,gt_L_b,gt_T_r,gt_T_g,gt_T_b,pred_L_r,pred_L_g,pred_L_b,pred_T_r,pred_T_g,pred_T_b
0,0,0,0,0,0,0,0,0,0.884439,0.85561,0.695131
0,0,0,1,0.963404,0.242485,0,0,0,0.874614,0.844281,0.625553
0,0,0,1,0.978694,0.194849,0,0,0,0.999997,0.967899,0.745584
8.34465e-07,0,0,0,0,0,0,0,0,0.938801,0.898589,0.691081
0,0,0,1,0.98018,0.279372,0,0,0,0.999741,0.903294,0.677687
0,0,0,0.954934,0.985888,0.695598,0,0,0,1,0.972415,0.747063
0,0,0,1,0.933655,1,0,0,0,1,0.964987,0.73678
0,0,0,0.969812,0.940868,1,0,0,0,1,0.959078,0.736021
0,0,0,1,0.935344,0.745932,0,0,0,0.999994,0.942612,0.709824
0,0,0,1,0.944302,0.365388,0,0,0,0.999999,0.96641,0.734881
0,0,0,1,0.919485,1,0,0,0,1,0.954647,0.708918
0,0,0,1,0.937721,1,0,0,0,1,0.969149,0.714329
0,0,0,1,0.944089,1,0,0,0,0.999822,0.953966,0.68658
0,0,0,1,0.941798,0.536692,0,0,0,0.999747,0.941223,0.721547
0,0,0,0,0,0,0,0,0,0.814791,0.787931,0.604691
0,0,0,1,0.919451,1,0,0,0,0.854521,0.797083,0.594492
0,0,0,0.991979,0.982535,0.695643,0,0,0,0.999992,0.942188,0.703244
0,0,0,1,0.9481,0.310584,0,0,0,0.999993,0.967101,0.736969
0,0,0,1,0.931855,1,0,0,0,0.999379,0.949949,0.728555
0,0,0,1,0.985819,0.266821,0,0,0,0.999958,0.951233,0.743727
0,0,0,1,0.975445,0.201153,0,0,0,1,0.976758,0.723407
0,0,0,0,0,0,0,0,0,0.987993,0.91181,0.681197
0,0,0,1,0.961505,0.707508,0,0,0,0.999951,0.960584,0.717111
0,0,0,0.97772,0.92806,1,0,0,0,1,0.972934,0.749087
0,0,0,1,0.947819,1,0,0,0,0.999997,0.93744,0.682256
0,0,0,1,0.950344,1,0,0,0,0.999984,0.966474,0.72487
0.186381,0.083969,0.00164374,0,0,0,0,0,0,0.745398,0.706697,0.496554
0,0,0,0.990654,0.929964,1,0,0,0,0.995056,0.921074,0.68616
0,0,0,1,0.990282,0.530827,0,0,0,1,0.941654,0.70028
0,0,0,1,0.961472,0.707941,0,0,0,1,0.977414,0.718397
0,0,0,0.996633,0.922394,1,0,0,0,0.999989,0.972675,0.741487
0,0,0,1,0.941393,1,0,0,0,1,0.95846,0.732783
0,0,0,1,0.94642,0.336998,0,0,0,1,0.97553,0.720467
0,0,0,1,0.947855,0.365684,0,0,0,0.999904,0.949949,0.722625
0,0,0,0.969417,0.975203,0.773313,0,0,0,0.999999,0.956391,0.732974
0,0,0,1,0.938432,0.658436,0,0,0,0.99999,0.930584,0.683631
0,0,0,0.989284,0.91816,1,0,0,0,0.949669,0.926968,0.750918
0,0,0,1,0.967776,0.639202,0,0,0,0.999994,0.961316,0.740362
0,0,0,0.988925,0.936221,1,0,0,0,0.999997,0.947381,0.73077
0,0,0,1,0.965784,0.227431,0,0,0,1,0.975946,0.725162
0,0,0,1,0.93662,1,0,0,0,0.999997,0.961678,0.707101
0,0,0,1,0.98281,0.369342,0,0,0,0.997649,0.913522,0.685529
0,0,0,1,0.933695,0.927733,0,0,0,0.968441,0.945901,0.78016
0,0,0,0.994432,0.912823,1,0,0,0,1,0.97151,0.738669
0,0,0,1,0.998121,0.369004,0,0,0,0.820326,0.782496,0.587588
0,0,0,1,0.95066,1,0,0,0,0.554742,0.529218,0.423518
0,0,0,1,0.97755,0.530283,0,0,0,1,0.977968,0.744471
0,0,0,1,0.954504,0.245027,0,0,0,0.999606,0.911495,0.668123
0,0,0,1,0.96338,0.242427,0,0,0,0.999894,0.954478,0.737725
0,0,0,1,0.943481,1,0,0,0,0.90878,0.875787,0.674158
0,0,0,0,0,0,0,0,0,0.989712,0.970521,0.802091
0,0,0,1,0.96378,1,0,0,0,0.906983,0.856932,0.69233
0,0,0,0.968333,0.930994,1,0,0,0,0.999996,0.973342,0.741674
0,0,0,1,0.938309,1,0,0,0,0.999983,0.955981,0.692226
0,0,0,1,0.965626,1,0,0,0,0.93744,0.917451,0.743913
0,0,0,0.999145,0.961183,0.711674,0,0,0,0.783823,0.755817,0.564339
0,0,0,1,0.935251,0.744164,0,0,0,0.989265,0.961534,0.808521
0,0,0,1,0.923943,1,0,0,0,0.999998,0.966474,0.739046
0,0,0,0,0,0,0,0,0,1,0.976802,0.750187
0,0,0,0,0,0,0,0,0,0.99839,0.930205,0.682362
0,0,0,0.987629,0.912739,1,0,0,0,1,0.969208,0.746878
0,0,0,1,0.959564,1,0,0,0,0.999999,0.972779,0.758332
0,0,0,0,0,0,0,0,0,0.913368,0.867036,0.704262
0,0,0,1,0.933613,0.976812,0,0,0,1,0.956391,0.724286
0,0,0,0,0,0,0,0,0,0.834542,0.805173,0.612136
0,0,0,1,0.933667,0.929752,0,0,0,0.952662,0.922062,0.738858
0,0,0,1,0.98412,0.254282,0,0,0,0.964119,0.9357,0.786295
0,0,0,1,0.937918,0.463827,0,0,0,1,0.96525,0.727201
0,0,0,1,0.968605,0.213354,0,0,0,1,0.973088,0.746139
0,0,0,0.990821,0.914015,1,0,0,0,0.999967,0.91228,0.683102
0,0,0,1,0.963847,1,0,0,0,0.999999,0.950686,0.730482
0,0,0,1,0.985825,0.2669,0,0,0,1,0.942823,0.688049
0,0,0,1,0.949445,0.336489,0,0,0,0.999993,0.946399,0.720565
0,0,0,1,0.933656,1,0,0,0,0.99981,0.944995,0.702326
0,0,0,0.996723,0.922423,1,0,0,0,0.962108,0.910386,0.674908
0,0,0,0.977876,0.934676,1,0,0,0,1,0.932821,0.687105
0,0,0,1,0.956398,0.230459,0,0,0,1,0.975762,0.721154
0,0,0,1,0.964751,1,0,0,0,0.998644,0.954647,0.719482
0,0,0,1,0.917763,1,0,0,0,0.957198,0.90813,0.693058
0.0931934,0.0350534,0,0.967681,0.930813,1,0,0,0,0.989182,0.967778,0.761184
0,0,0,0,0,0,0,0,0,0.999979,0.936518,0.695958
0,0,0,1,0.933722,0.926615,0,0,0,0.961461,0.942929,0.774924
0,0,0,0.999654,0.961223,0.711164,0,0,0,1,0.969149,0.739611
0,0,0,1,0.998401,0.210787,0,0,0,0.999999,0.957991,0.717804
0,0,0,1,0.936637,0.498076,0,0,0,1,0.972099,0.725357
0,0,0,1,0.936228,0.396271,0,0,0,0.999771,0.957755,0.713032
0,0,0,1,0.935371,1,0,0,0,0.999809,0.930458,0.693058
0,0,0,1,0.968458,0.212981,0,0,0,0.963643,0.93511,0.766294
0,0,0,0,0,0,0,0,0,0.926703,0.904819,0.729231
0,0,0,1,0.984093,0.253939,0,0,0,1,0.97539,0.71721
0,0,0,0,0,0,0,0,0,0.953966,0.913213,0.709422
0,0,0,1,0.946035,0.337233,0,0,0,0.999989,0.964254,0.713432
0,0,0,0.950126,0.948466,1,0,0,0,1,0.960212,0.727201
0,0,0,1,0.931719,0.616593,0,0,0,1,0.963022,0.74055
0,0,0,0,0,0,0,0,0,0.938913,0.909103,0.718792
0,0,0,1,0.919435,1,0,0,0,0.885235,0.818592,0.656768
0,0,0,1,0.950778,0.285737,0,0,0,0.999636,0.963369,0.724286
0,0,0,1,0.975271,0.192027,0,0,0,0.82559,0.751648,0.563438
0,0,0,1,0.978756,0.195097,0,0,0,0.996901,0.901053,0.675978
0,0,0,1,0.936322,0.498981,0,0,0,1,0.974141,0.715523
0,0,0,1,0.950711,1,0,0,0,1,0.979861,0.719975
0,0,0,1,0.950774,1,0,0,0,0.999999,0.962036,0.732592
0,0,0,1,0.919949,1,0,0,0,0.97622,0.953275,0.784484
0.243233,0.120225,0.00953064,1,0.950716,1,0,0,0,0.877477,0.845177,0.648132
0,0,0,1,0.985104,0.210933,0,0,0,1,0.967595,0.75274
0,0,0,1,0.969184,0.209861,0,0,0,0.960435,0.911967,0.73431
0,0,0,1,0.934023,0.83572,0,0,0,0.999994,0.970576,0.747247
0,0,0,1,0.947962,0.464111,0,0,0,0.999812,0.964987,0.74055
0,0,0,1,0.937082,1,0,0,0,0.979116,0.962883,0.778818
0,0,0,1,0.984105,0.254086,0,0,0,0.999971,0.961171,0.702122
0,0,0,1,0.937346,0.702465,0,0,0,0.999533,0.950778,0.724481
0,0,0,0.987571,0.912722,1,0,0,0,0.999979,0.95388,0.708515
0,0,0,1,0.975443,0.20115,0,0,0,1,0.942295,0.68742
0,0,0,0,0,0,0,0,0,0.98947,0.969382,0.782496
0,0,0,0.975774,0.934969,1,0,0,0,1,0.97024,0.727104
0,0,0,1,0.939565,0.616352,0,0,0,1,0.970909,0.735071
0,0,0,1,0.954221,0.244325,0,0,0,1,0.970013,0.748352
0,0,0,1,0.946279,0.396979,0,0,0,1,0.963437,0.743168
0,0,0,1,0.941719,0.536225,0,0,0,0.994314,0.898589,0.66888
0,0,0,1,0.9711,0.204642,0,0,0,1,0.969382,0.742795
0,0,0,1,0.934048,1,0,0,0,1,0.957596,0.69233
0,0,0,1,0.973555,0.196086,0,0,0,1,0.980091,0.756717
0,0,0,1,0.9723,0.202075,0,0,0,0.999997,0.964052,0.738292
0,0,0,1,0.948226,0.31094,0,0,0,0.99999,0.960212,0.725162
0,0,0,0.992255,0.908452,1,0,0,0,1,0.968141,0.731442
0,0,0,1,0.997847,0.312993,0,0,0,1,0.941331,0.686685
0,0,0,1,0.972328,0.202166,0,0,0,0.940353,0.918772,0.750736
0,0,0,0.969115,0.936603,1,0,0,0,0.884838,0.842863,0.623148
0,0,0,1,0.981337,0.347268,0,0,0,1,0.975809,0.719088
0,0,0,1,0.933273,0.885659,0,0,0,0.999902,0.942401,0.73431
0,0,0,1,0.964587,1,0,0,0,0.999993,0.91626,0.68763
0,0,0,1,0.990256,0.531335,0,0,0,1,0.944485,0.691081
0,0,0,0.975723,0.919307,1,0,0,0,0.999745,0.969324,0.775605
0,0,0,0.992108,0.930431,1,0,0,0,0.999996,0.937211,0.693265
0,0,0,1,0.97548,0.192727,0,0,0,0.99999,0.969728,0.733738
0,0,0,1,0.937332,0.702298,0,0,0,0.999976,0.963092,0.730578
0,0,0,0.999721,0.961228,0.711097,0,0,0,0.999937,0.922203,0.676086
0,0,0,1,0.933666,0.930402,0,0,0,1,0.950041,0.699254
0,0,0,0.968028,0.936338,1,0,0,0,0.999992,0.960878,0.739422
0,0,0,0,0,0,0,0,0,0.844665,0.814201,0.612136
0,0,0,1,0.974147,0.491178,0,0,0,0.892563,0.855972,0.664431
0,0,0,1,0.99812,0.369126,0,0,0,0.999994,0.955236,0.713931
0,0,0,1,0.937964,1,0,0,0,0.999998,0.962036,0.705278
0,0,0,1,0.935739,1,0,0,0,0.845942,0.782995,0.624179
0,0,0,1,0.969174,0.589004,0,0,0,0.999981,0.922622,0.670932
0,0,0,0,0,0,0,0,0,0.849722,0.793586,0.604516
0,0,0,0,0,0,0,0,0,0.913677,0.869271,0.696165
0,0,0,0,0,0,0,0,0,0.999945,0.960137,0.702836
0,0,0,1,0.928169,1,0,0,0,0.998918,0.916559,0.688049
0,0,0,1,0.933972,1,0,0,0,0.940572,0.908618,0.707405
0,0,0,0,0,0,0,0,0,0.910704,0.866923,0.672009
0,0,0,1,0.946434,0.33704,0,0,0,1,0.976038,0.725065
0,0,0,0.990667,0.929969,1,0,0,0,0.99991,0.945601,0.716219
0,0,0,1,0.967637,0.216201,0,0,0,0.998176,0.910067,0.684475
0,0,0,1,0.97751,0.531066,0,0,0,0.999999,0.961244,0.73431
0,0,0,1,0.956473,0.227136,0,0,0,0.999962,0.939359,0.704058
0,0,0,1,0.951911,0.265004,0,0,0,0.988624,0.970743,0.818737
0,0,0,0,0,0,0,0,0,0.999687,0.937326,0.701304
0,0,0,1,0.938622,0.660437,0,0,0,1,0.972099,0.722037
0,0,0,1,0.97416,0.490835,0,0,0,1,0.968974,0.757256
0,0,0,1,0.940302,1,0,0,0,0.999991,0.958226,0.713731
0,0,0,1,0.95448,0.244968,0,0,0,1,0.97649,0.725551
0,0,0,1,0.9358,0.700784,0,0,0,1,0.972362,0.734881
0,0,0,0,0,0,0,0,0,0.999096,0.950041,0.744656
0,0,0,0.963053,0.96247,0.931727,0,0,0,0.999999,0.945399,0.708616
0,0,0,1,0.997859,0.313393,0,0,0,1,0.965316,0.738103
0,0,0,1,0.932384,0.935015,0,0,0,0.999938,0.942929,0.709321
0,0,0,0.975557,0.934931,1,0,0,0,1,0.964522,0.712932
0,0,0,0,0,0,0,0,0,0.904651,0.879043,0.680985
0,0,0,1,0.935693,1,0,0,0,0.999999,0.937897,0.682785
0,0,0,0,0,0,0,0,0,0.797241,0.768733,0.576005
0,0,0,1,0.977044,0.204634,0,0,0,0.999997,0.967533,0.742795
0,0,0,1,0.946358,1,0,0,0,0.999998,0.963231,0.740362
0,0,0,1,0.951774,1,0,0,0,0.913058,0.8874,0.700485
0,0,0,0.980912,0.945185,1,0,0,0,1,0.97506,0.750553
0,0,0,0,0,0,0,0,0,0.971725,0.928409,0.745584
0,0,0,0,0,0,0,0,0,0.999755,0.948728,0.742048
0,0,0,1,0.951042,0.286417,0,0,0,0.894789,0.859664,0.677047
0,0,0,1,0.934488,1,0,0,0,1,0.945298,0.689306
0,0,0,1,0.976887,0.20393,0,0,0,1,0.973795,0.7324
0,0,0,1,0.939345,1,0,0,0,0.999855,0.953362,0.738292
0.000222062,3.76694e-05,0,1,0.950639,1,0,0,0,0.96802,0.952042,0.787931
0,0,0,1,0.981487,0.201349,0,0,0,0.999986,0.962532,0.736211
0,0,0,1,0.919253,1,0,0,0,0.999978,0.965119,0.741861
0,0,0,1,0.947633,0.365688,0,0,0,0.824885,0.797557,0.609989
0,0,0,1,0.92202,1,0,0,0,0.999253,0.950411,0.738858
0,0,0,0.991118,0.916545,1,0,0,0,0.999998,0.927888,0.675444
0,0,0,1,0.933513,0.97951,0,0,0,0.792785,0.76366,0.569194
0,0,0,1,0.937909,0.463791,0,0,0,0.999993,0.942082,0.701304
0,0,0,0,0,0,0,0,0,0.995702,0.938463,0.733738
0,0,0,1,0.95031,0.286185,0,0,0,0.999969,0.951594,0.719679
0,0,0,1,0.93484,0.534708,0,0,0,1,0.953708,0.738103
0,0,0,1,0.934671,0.788998,0,0,0,1,0.965381,0.725649
0,0,0,1,0.950842,0.309538,0,0,0,1,0.943452,0.68742
0,0,0,1,0.937277,1,0,0,0,0.971347,0.930962,0.717408
0,0,0,1,0.93464,0.788235,0,0,0,1,0.961606,0.744099
0,0,0,1,0.937816,0.463383,0,0,0,0.999943,0.970409,0.726523
0,0,0,1,0.939374,1,0,0,0,1,0.976265,0.745213
0,0,0,0,0,0,0,0,0,0.916857,0.852568,0.651909
0,0,0,0.992061,0.930417,1,0,0,0,0.998943,0.9699,0.771843
0,0,0,0.972974,0.913638,1,0,0,0,1,0.965185,0.745584
0,0,0,1,0.936758,0.498664,0,0,0,1,0.970521,0.725162
0,0,0,1,0.944908,1,0,0,0,0.999995,0.949763,0.717012
0,0,0,1,0.979143,0.216514,0,0,0,0.920074,0.892375,0.726717
0,0,0,1,0.931958,1,0,0,0,0.999977,0.955899,0.73678
0,0,0,0.993441,0.908692,1,0,0,0,1,0.9463,0.693784
0,0,0,1,0.95879,0.285473,0,0,0,0.966726,0.938124,0.791982
0,0,0,0.982866,0.92481,1,0,0,0,1,0.94428,0.687945
0,0,0,1,0.936153,0.65614,0,0,0,1,0.972152,0.717903
0,0,0,1,0.937406,0.703287,0,0,0,0.840128,0.808672,0.646125
0,0,0,1,0.931667,1,0,0,0,0.999475,0.933431,0.70304
0,0,0,1,0.938249,1,0,0,0,0.997817,0.949012,0.720368
0,0,0,1,0.928712,0.614133,0,0,0,1,0.95222,0.696062
0,0,0,1,0.948939,0.336007,0,0,0,0.999997,0.924688,0.704973
0,0,0,1,0.947448,0.365101,0,0,0,0.999989,0.946794,0.730097
0,0,0,0,0,0,0,0,0,0.813905,0.785473,0.591782
0,0,0,1,0.940602,1,0,0,0,0.980839,0.946498,0.726523
0,0,0,1,0.982376,0.245593,0,0,0,0.999731,0.961025,0.750736
0,0,0,1,0.933286,1,0,0,0,0.894237,0.854885,0.669313
0,0,0,1,0.93471,0.790378,0,0,0,1,0.975809,0.72086
0,0,0,0,0,0,0,0,0,0.999982,0.932821,0.688259
0,0,0,1,0.936392,0.499332,0,0,0,0.999445,0.962953,0.730097
0,0,0,1,0.952431,0.262976,0,0,0,0.998774,0.956145,0.760651
0.000240178,3.56429e-05,0,1,0.953339,1,0,0,0,0.914749,0.888952,0.716516
0,0,0,1,0.984664,0.294272,0,0,0,0.999989,0.947284,0.714628
0,0,0,1,0.949522,1,0,0,0,1,0.949482,0.713332
0,0,0,1,0.932382,0.93396,0,0,0,1,0.975202,0.714329
0,0,0,1,0.955859,0.230099,0,0,0,0.999825,0.954647,0.710628
0,0,0,1,0.981552,0.295661,0,0,0,0.999998,0.972099,0.704364
0,0,0,0.996086,0.922219,1,0,0,0,0.99992,0.983214,0.798344
0,0,0,1,0.96843,0.212911,0,0,0,1,0.965706,0.74055
0,0,0,1,0.924861,1,0,0,0,0.984155,0.935228,0.70253
0,0,0,1,0.9303,1,0,0,0,0.999792,0.931338,0.707
0,0,0,1,0.922962,1,0,0,0,0.999995,0.931836,0.693992
0.000295119,5.35235e-05,0,0,0,0,0,0,0,0.999743,0.920504,0.67822
0,0,0,0.969364,0.931279,1,0,0,0,0.999985,0.921358,0.669745
0,0,0,0,0,0,0,0,0,0.976669,0.942718,0.757794
0,0,0,1,0.935181,1,0,0,0,0.999969,0.923178,0.672654
0,0,0,0,0,0,0,0,0,1,0.956472,0.717507
0,0,0,1,0.954304,0.244531,0,0,0,1,0.95275,0.705684
0,0,0,1,0.953624,0.2462,0,0,0,0.917893,0.880077,0.69285
0,0,0,1,0.937917,1,0,0,0,0.996176,0.92079,0.695752
0,0,0,1,0.94541,1,0,0,0,0.999993,0.949295,0.721253
0,0,0,0,0,0,0,0,0,0.912124,0.884639,0.685739
0,0,0,0,0,0,0,0,0,0.999993,0.950595,0.729231
0,0,0,0,0,0,0,0,0,0.999968,0.941975,0.710427
0,0,0,1,0.9443,0.36538,0,0,0,0.892937,0.868493,0.684897
0,0,0,1,0.955084,1,0,0,0,1,0.977457,0.747432
0,0,0,0,0,0,0,0,0,0.882225,0.825027,0.634996
0,0,0,0.966371,0.935752,1,0,0,0,0.999997,0.974435,0.719581
0.000345647,3.49277e-05,0,1,0.934054,0.837799,0,0,0,0.710327,0.669745,0.489763
0,0,0,1,0.940873,0.577022,0,0,0,0.999998,0.957278,0.688468
0,0,0,0,0,0,0,0,0,0.965381,0.934515,0.755637
0,0,0,0,0,0,0,0,0,0.999989,0.963712,0.722821
0,0,0,1,0.93326,0.883422,0,0,0,0.999999,0.965512,0.731826
0,0,0,0,0,0,0,0,0,0.999998,0.931213,0.681303
0,0,0,1,0.939262,1,0,0,0,0.999976,0.953188,0.710327
0,0,0,1,0.984698,0.295163,0,0,0,0.999999,0.934634,0.69285
0,0,0,0,0,0,0,0,0,0.852813,0.821903,0.612078
0,0,0,1,0.977716,0.489058,0,0,0,0.999998,0.941439,0.707
0.00587807,0.000403561,0,1,0.980371,0.410312,0,0,0,1,0.969382,0.742048
0,0,0,1,0.964885,1,0,0,0,1,0.943348,0.697918
0,0,0,1,0.973583,0.196169,0,0,0,1,0.974337,0.732018
0,0,0,1,0.92418,0.787677,0,0,0,0.999964,0.923592,0.674479
0,0,0,1,0.939697,0.617476,0,0,0,0.818882,0.787931,0.624637
0,0,0,1,0.925402,0.743363,0,0,0,1,0.966347,0.72027
0,0,0,1,0.976821,0.203631,0,0,0,0.911338,0.879458,0.693369
0,0,0,1,0.935307,0.745334,0,0,0,0.963506,0.934275,0.788909
0,0,0,1,0.935278,0.744743,0,0,0,0.992154,0.897874,0.669205
0,0,0,0.994776,0.95036,0.851971,0,0,0,0.999999,0.958304,0.723993
0,0,0,1,0.98508,0.210777,0,0,0,0.99997,0.928279,0.673943
0,0,0,0.990971,0.949937,0.856642,0,0,0,0.999997,0.963643,0.740737
0,0,0,0,0,0,0,0,0,0.902266,0.875681,0.705988
0,0,0,0,0,0,0,0,0,0.99635,0.971725,0.793426
0,0,0,1,0.931282,1,0,0,0,0.993902,0.977371,0.809427
0,0,0,1,0.953473,1,0,0,0,0.999971,0.957038,0.735452
0,0,0,1,0.963848,1,0,0,0,0.999962,0.929055,0.679604
0,0,0,0,0,0,0,0,0,0.999994,0.939025,0.70028
0,0,0,1,0.947862,1,0,0,0,1,0.940463,0.686895
0,0,0,1,0.977552,0.530235,0,0,0,0.999985,0.950778,0.739422
0,0,0,1,0.990271,0.531035,0,0,0,0.999793,0.957675,0.740925
0,0,0,1,0.9353,0.745108,0,0,0,1,0.954137,0.697403
0,0,0,0.971236,0.912209,1,0,0,0,0.999837,0.952926,0.730386
0,0,0,1,0.952618,0.263444,0,0,0,0.95096,0.919498,0.767167
0,0,0,1,0.951556,1,0,0,0,0.981841,0.962321,0.807612
0,0,0,1,0.964511,1,0,0,0,0.999764,0.949389,0.696991
0,0,0,1,0.961114,0.262938,0,0,0,1,0.972779,0.73678
0,0,0,1,0.933697,0.927464,0,0,0,0.992823,0.949763,0.752195
0,0,0,1,0.985275,0.225633,0,0,0,1,0.967039,0.717606
0,0,0,1,0.947918,0.365879,0,0,0,0.998551,0.9549,0.748536
0,0,0,1,0.944209,1,0,0,0,1,0.97231,0.725551
0,0,0,1,0.939638,0.61697,0,0,0,0.999981,0.951774,0.744099
0,0,0,1,0.990161,0.533266,0,0,0,1,0.975623,0.746324
0,0,0,1,0.936843,0.499072,0,0,0,0.999994,0.963092,0.736401
0,0,0,0,0,0,0,0,0,0.872021,0.842734,0.615608
0,0,0,1,0.944153,1,0,0,0,0.998421,0.956309,0.723602
0,0,0,1,0.935033,1,0,0,0,1,0.937555,0.691602
0,0,0,0.973226,0.913723,1,0,0,0,1,0.979511,0.746693
0,0,0,1,0.980419,0.407931,0,0,0,0.998439,0.906818,0.667581
0,0,0,0.990654,0.930012,1,0,0,0,1,0.981701,0.7324
0,0,0,0.96826,0.92915,1,0,0,0,1,0.971725,0.740362
0,0,0,1,0.985113,0.210995,0,0,0,1,0.968321,0.758332
0,0,0,1,0.933571,0.977635,0,0,0,1,0.959913,0.714728
0,0,0,1,0.948606,1,0,0,0,1,0.974386,0.717804
0,0,0,1,0.935109,0.536239,0,0,0,1,0.932576,0.68658
0,0,0,1,0.977002,0.204446,0,0,0,0.915053,0.877896,0.68679
0,0,0,1,0.936137,0.498352,0,0,0,0.8874,0.86212,0.673943
0,0,0,1,0.980009,0.198001,0,0,0,0.999942,0.959307,0.712132
0,0,0,1,0.954244,0.244384,0,0,0,0.881411,0.850717,0.675765
0,0,0,1,0.953101,1,0,0,0,0.997274,0.973745,0.778481
0,0,0,0,0,0,0,0,0,1,0.979036,0.757077
0,0,0,1,0.984039,0.253279,0,0,0,1,0.947672,0.691914
0,0,0,1,0.975541,0.192931,0,0,0,1,0.969671,0.733929
0,0,0,1,0.945445,0.92591,0,0,0,0.99999,0.957755,0.707304
0,0,0,1,0.911156,1,0,0,0,0.935228,0.901748,0.712432
0,0,0,1,0.951745,1,0,0,0,1,0.981979,0.720073
0,0,0,1,0.935159,1,0,0,0,1,0.974532,0.747247
0,0,0,0,0,0,0,0,0,0.985608,0.898767,0.669853
0,0,0,1,0.934692,0.789726,0,0,0,1,0.958847,0.698741
0,0,0,1,0.944331,0.36548,0,0,0,1,0.952926,0.731251
0,0,0,1,0.931005,1,0,0,0,0.999412,0.929568,0.703448
0,0,0,0.978023,0.928138,1,0,0,0,0.998073,0.965185,0.775265
0,0,0,1,0.964412,1,0,0,0,0.999177,0.948728,0.722723
0,0,0,0.994406,0.912816,1,0,0,0,0.999961,0.928797,0.68616
0,0,0,1,0.981609,0.201988,0,0,0,0.999961,0.945901,0.707203
0,0,0,1,0.951172,1,0,0,0,1,0.980431,0.745213
0,0,0,1,0.938516,0.659318,0,0,0,1,0.976669,0.746878
0,0,0,1,0.920418,0.977342,0,0,0,0.901227,0.863046,0.675336
0,0,0,1,0.952671,0.263575,0,0,0,0.972362,0.9463,0.798344
0,0,0,0.986868,0.971168,0.639143,0,0,0,0.999998,0.949012,0.724578
0,0,0,1,0.920444,0.977308,0,0,0,0.999818,0.930584,0.685844
0,0,0,1,0.951363,1,0,0,0,0.996024,0.968441,0.811825
0,0,0,0.990913,0.916479,1,0,0,0,0.999992,0.956634,0.742048
0,0,0,1,0.937172,1,0,0,0,1,0.970964,0.728459
0,0,0,1,0.935703,0.6994,0,0,0,1,0.973037,0.72594
0,0,0,1,0.946086,0.396864,0,0,0,0.999999,0.940024,0.68437
0,0,0,0.988806,0.918005,1,0,0,0,0.909265,0.831827,0.639173
0,0,0,1,0.948997,1,0,0,0,1,0.97658,0.727395
0,0,0,1,0.93948,0.615598,0,0,0,1,0.972099,0.759582
0,0,0,1,0.946346,0.397205,0,0,0,0.936981,0.910227,0.727007
0,0,0,1,0.940604,0.575134,0,0,0,0.796451,0.755276,0.564339
0,0,0,1,0.945649,1,0,0,0,0.930332,0.907967,0.757077
0,0,0,1,0.915612,1,0,0,0,1,0.970183,0.732209
0,0,0,1,0.972272,0.201982,0,0,0,1,0.970964,0.758332
0,0,0,0.97944,0.984168,0.643474,0,0,0,0.999818,0.971672,0.742608
0,0,0,1,0.937374,0.702883,0,0,0,1,0.964855,0.743913
0,0,0,0.994191,0.912761,1,0,0,0,0.999983,0.97319,0.741112
0,0,0,1,0.934746,0.791427,0,0,0,0.999993,0.96856,0.736969
0,0,0,0.970431,0.94107,1,0,0,0,1,0.955817,0.716516
0,0,0,0.990527,0.936465,1,0,0,0,0.999458,0.91181,0.677794
0,0,0,1,0.933446,0.982362,0,0,0,1,0.9463,0.696165
0,0,0,1,0.927821,1,0,0,0,1,0.96378,0.717804
0,0,0,1,0.922998,1,0,0,0,1,0.963643,0.736401
0,0,0,1,0.980599,0.206543,0,0,0,0.999974,0.924279,0.679604
0,0,0,1,0.941707,0.536154,0,0,0,0.999996,0.978672,0.743168
0.141909,0.0348818,0,0,0,0,0,0,0,0.999984,0.936518,0.690142
0,0,0,0,0,0,0,0,0,0.999443,0.928018,0.693577
0,0,0,1,0.937931,1,0,0,0,0.999475,0.958538,0.72594
0,0,0,1,0.953412,1,0,0,0,0.967533,0.940463,0.790692
0,0,0,1,0.955558,1,0,0,0,0.999998,0.972985,0.737914
0,0,0,0,0,0,0,0,0,0.947672,0.917746,0.750004
0,0,0,1,0.924028,1,0,0,0,0.96378,0.919063,0.721253
0,0,0,1,0.98628,0.313121,0,0,0,0.998914,0.966663,0.747247
0,0,0,1,0.925444,1,0,0,0,0.99985,0.945601,0.712532
0,0,0,1,0.936177,0.498556,0,0,0,1,0.971725,0.730482
0,0,0,1,0.927708,0.65695,0,0,0,0.998475,0.942612,0.706393
0,0,0,1,0.933561,0.978274,0,0,0,0.999451,0.93835,0.707
0.871274,0.336179,0,0,0,0,0,0,0,0.933673,0.909907,0.739799
0,0,0,1,0.951425,1,0,0,0,0.999614,0.95275,0.725649
0,0,0,0.968646,0.929266,1,0,0,0,1,0.975249,0.744842
0,0,0,0,0,0,0,0,0,0.999987,0.932083,0.686685
0,0,0,1,0.981317,0.345229,0,0,0,1,0.959383,0.721939
0,0,0,1,0.975499,0.201363,0,0,0,0.999994,0.937669,0.702734
0,0,0,1,0.944647,1,0,0,0,0.999999,0.935346,0.683102
0,0,0,1,0.969903,0.543881,0,0,0,1,0.981701,0.758153
0,0,0,1,0.935642,1,0,0,0,0.999996,0.94079,0.704058
0,0,0,1,0.937223,1,0,0,0,0.999997,0.972204,0.703448
